user_id,site,campaign_type,device_os,hour_of_day,day_of_week,historical_open_rate,historical_push_count,days_since_last_open,segment,target_opened
370,Site_C,Alert,iOS,18,0,0.8551094219974401,11,7,New,1
371,Site_B,Alert,iOS,1,4,0.3464692870786672,31,5,Churn_Risk,1
372,Site_C,News,Android,9,2,0.9730453495141611,18,23,New,0
373,Site_C,Alert,Android,17,2,0.9797343347738597,23,6,New,1
374,Site_B,Promo,Android,16,5,0.2682760204535567,22,17,Loyal,0
375,Site_B,News,iOS,4,3,0.04097822224989045,43,29,Loyal,0
376,Site_B,Alert,iOS,11,1,0.7050632842053791,18,21,Loyal,0
377,Site_A,Promo,Android,5,0,0.4509865026483437,40,24,Loyal,0
378,Site_A,News,iOS,21,3,0.10075284395957629,47,27,Loyal,0
379,Site_A,News,Android,8,3,0.7075228189780428,41,21,Churn_Risk,0
380,Site_C,Alert,Android,19,5,0.031174909111921223,47,19,New,0
381,Site_B,News,iOS,0,0,0.8701966904922421,39,6,Churn_Risk,1
382,Site_C,Promo,Android,21,2,0.13865252911330372,20,2,New,1
383,Site_A,News,Android,14,1,0.127311878746725,13,4,Loyal,0
384,Site_B,Promo,Android,20,2,0.17567229796858452,45,0,Churn_Risk,1
385,Site_C,News,iOS,5,3,0.9602663584920665,1,14,New,1
386,Site_B,Alert,Android,18,1,0.693169360253846,4,25,Loyal,0
387,Site_C,Promo,Android,17,4,0.8013715354636367,24,2,Loyal,1
388,Site_B,News,Android,5,3,0.397634985732753,36,7,Churn_Risk,1
389,Site_A,News,Android,12,2,0.33631272750495556,36,24,Churn_Risk,0
390,Site_A,News,Android,0,2,0.23448400678316994,45,8,Churn_Risk,0
391,Site_B,Promo,Android,22,5,0.48064802831240894,2,14,Loyal,0
392,Site_C,Promo,Android,22,2,0.5518287335341685,28,9,New,1
393,Site_A,Promo,iOS,12,0,0.6317748436527554,26,1,New,1
394,Site_A,Alert,iOS,6,3,0.2571185039986945,23,19,Churn_Risk,0
395,Site_A,Alert,Android,14,6,0.9486540809029906,15,4,New,1
396,Site_B,Promo,iOS,11,6,0.16975849820713584,36,18,Loyal,0
397,Site_B,News,iOS,0,1,0.9656531747664123,27,12,New,1
398,Site_C,Alert,Android,14,2,0.014856122507503788,6,10,Loyal,0
399,Site_C,Promo,iOS,3,5,0.4811256918168456,35,0,Churn_Risk,1
400,Site_C,News,Android,12,5,0.3333678381165628,39,21,New,0
401,Site_B,Alert,Android,22,2,0.4491234139302508,38,29,Loyal,0
402,Site_B,News,Android,4,0,0.570664578980789,35,14,Churn_Risk,0
403,Site_C,News,Android,1,5,0.43558915801270903,36,25,Churn_Risk,0
404,Site_C,News,Android,22,6,0.41484685030159496,10,17,Churn_Risk,0
405,Site_B,News,iOS,0,1,0.7327234154133065,30,15,Churn_Risk,0
406,Site_C,Alert,Android,15,3,0.6858762750864646,41,8,New,1
407,Site_A,Alert,iOS,22,4,0.8332712820358479,38,0,Loyal,1
408,Site_B,Alert,Android,5,0,0.24995898123949556,29,10,New,0
409,Site_C,Promo,Android,22,5,0.6095285097540636,43,8,Loyal,1
410,Site_B,Alert,Android,15,3,0.5851947853928539,39,22,Churn_Risk,0
411,Site_A,News,iOS,13,4,0.36973781087268875,4,10,New,0
412,Site_B,Alert,Android,2,2,0.4860575419026809,5,12,Churn_Risk,0
413,Site_B,News,Android,14,2,0.31378214330572873,4,25,Loyal,0
414,Site_B,Promo,Android,2,1,0.1418443976169852,36,1,Churn_Risk,1
415,Site_B,News,Android,22,4,0.21380121066273283,45,13,New,0
416,Site_A,News,iOS,1,2,0.10551364640120109,16,5,New,0
417,Site_B,News,Android,0,2,0.6830695751901241,25,7,Loyal,1
418,Site_B,Promo,iOS,8,6,0.6607273931091515,14,17,Loyal,0
419,Site_C,Alert,Android,8,5,0.9506063715798728,11,15,New,1
420,Site_B,Alert,iOS,22,1,0.7296784136472413,29,20,New,0
421,Site_C,Promo,iOS,6,3,0.052045838756131446,34,28,New,0
422,Site_A,News,Android,2,2,0.8842451739289542,22,11,New,1
423,Site_A,Alert,Android,17,6,0.8626751629457258,14,10,Loyal,1
424,Site_A,Promo,iOS,10,0,0.4433203207726987,24,5,New,1
425,Site_A,Alert,Android,6,0,0.5858630505279215,39,2,Loyal,1
426,Site_C,Promo,Android,8,3,0.9760783324725189,26,13,New,1
427,Site_B,News,Android,0,4,0.5323043638481663,43,27,New,0
428,Site_A,Alert,iOS,13,1,0.9053218283760898,36,1,Churn_Risk,1
429,Site_B,Promo,Android,19,6,0.08303875781018644,39,10,Churn_Risk,0
430,Site_C,Alert,Android,5,5,0.19105186870868285,16,21,New,0
431,Site_C,Alert,Android,6,6,0.4407549434413178,38,2,Loyal,1
432,Site_C,Alert,iOS,9,0,0.5847568083373047,32,17,New,0
433,Site_A,Alert,Android,6,0,0.8162278518628002,6,0,Churn_Risk,1
434,Site_B,Promo,iOS,1,3,0.9882621151431868,34,29,New,0
435,Site_B,News,Android,3,4,0.38885149647411643,8,23,Churn_Risk,0
436,Site_B,Promo,iOS,20,4,0.04741563614008493,30,0,New,1
437,Site_C,Promo,Android,16,3,0.8011715032953248,27,11,New,1
438,Site_A,Promo,Android,0,6,0.6043807190828081,7,14,Loyal,0
439,Site_C,News,iOS,9,0,0.19854285886820167,27,4,Churn_Risk,0
440,Site_C,Alert,iOS,18,6,0.49482845662142017,25,26,Churn_Risk,0
441,Site_B,Alert,iOS,14,6,0.7423102455337244,46,5,Churn_Risk,1
442,Site_C,Alert,Android,9,1,0.7704117870686438,41,15,Loyal,1
443,Site_B,News,Android,18,0,0.499618411998762,15,26,New,0
444,Site_A,Alert,Android,11,4,0.30521453012885913,25,11,Loyal,0
445,Site_B,News,Android,23,5,0.9737425820384935,22,11,New,1
446,Site_A,Alert,iOS,15,6,0.6633626109564928,18,2,Loyal,1
447,Site_B,Alert,Android,8,0,0.4082375193462987,12,29,Loyal,0
448,Site_C,Promo,Android,14,6,0.2804632242046524,23,22,Churn_Risk,0
449,Site_C,News,Android,16,1,0.7311029830035621,45,1,Loyal,1
450,Site_A,Promo,Android,13,2,0.2421834455937677,39,6,New,0
451,Site_A,Promo,Android,17,0,0.17170998897368817,25,1,Loyal,1
452,Site_A,Promo,Android,1,3,0.5298338889620703,10,20,Loyal,0
453,Site_B,News,Android,3,2,0.28998739264414186,30,6,New,0
454,Site_B,News,iOS,17,6,0.628905144923615,10,10,Churn_Risk,1
455,Site_A,Alert,Android,6,3,0.11793867487423348,34,10,New,0
456,Site_C,Promo,Android,12,3,0.6549411045673216,46,13,New,1
457,Site_B,Alert,Android,14,3,0.2832965279977022,13,2,New,1
458,Site_B,Promo,Android,22,0,0.00024293443451273156,29,13,Loyal,0
459,Site_B,News,iOS,21,4,0.12693605767417637,38,10,Loyal,0
460,Site_A,News,iOS,0,6,0.9336153778350941,41,3,New,1
461,Site_A,News,iOS,10,2,0.8673546391153578,45,16,New,1
462,Site_A,Promo,iOS,9,1,0.23360903203623684,9,15,Churn_Risk,0
463,Site_A,News,iOS,4,4,0.7783719045454912,13,2,Loyal,1
464,Site_A,Promo,iOS,15,6,0.6085715931739742,37,24,Loyal,0
465,Site_C,Alert,Android,10,0,0.9709047114498695,14,9,Loyal,1
466,Site_C,Promo,iOS,20,3,0.3736056595340591,37,20,Loyal,0
467,Site_A,Alert,iOS,5,1,0.6814606125171713,9,14,New,0
468,Site_B,Promo,Android,8,6,0.06353572242391858,8,7,New,0
469,Site_A,Alert,iOS,12,2,0.39624734681640594,39,17,Churn_Risk,0
470,Site_C,News,Android,23,6,0.9638176611881805,40,2,Loyal,1
471,Site_C,Alert,Android,7,4,0.5389808744501206,3,6,Loyal,1
472,Site_B,News,iOS,13,5,0.2878795033348446,47,29,New,0
473,Site_C,News,Android,23,4,0.12027096312860686,40,9,Churn_Risk,0
474,Site_A,Alert,iOS,0,6,0.7035283401815304,33,19,New,0
475,Site_B,Promo,iOS,16,1,0.6448560434297268,32,8,Loyal,1
476,Site_A,Promo,Android,23,6,0.3739387136037746,7,13,Loyal,0
477,Site_A,Promo,Android,4,6,0.9509413518658343,19,22,Churn_Risk,0
478,Site_B,Promo,iOS,1,0,0.022202812987850318,34,13,New,0
479,Site_A,Promo,Android,23,2,0.3037238516318258,14,10,Loyal,0
480,Site_C,News,Android,8,1,0.9210694862995814,47,27,Loyal,0
481,Site_A,Promo,iOS,3,6,0.3209354383194404,46,0,Churn_Risk,1
482,Site_B,News,iOS,16,3,0.2522528338551704,19,3,Loyal,1
483,Site_B,News,Android,16,2,0.5342204099312473,26,25,Loyal,0
484,Site_B,News,iOS,20,4,0.8238017499205379,17,26,New,0
485,Site_A,Alert,iOS,17,1,0.10314676087836105,28,5,Churn_Risk,0
486,Site_B,Alert,iOS,15,4,0.9430207096457361,19,21,Churn_Risk,0
487,Site_B,News,iOS,7,6,0.795072881181164,27,25,Churn_Risk,0
488,Site_A,Alert,iOS,10,4,0.18125025555155194,48,21,New,0
489,Site_C,Promo,iOS,20,4,0.7120079611981627,19,4,Churn_Risk,1
490,Site_A,Promo,iOS,20,0,0.38495872263755715,33,2,Loyal,1
491,Site_B,News,Android,17,4,0.4022946780763187,7,1,Churn_Risk,1
492,Site_B,Promo,iOS,22,3,0.7832900924388664,29,2,Loyal,1
493,Site_A,News,Android,23,3,0.9627848079807322,43,8,Churn_Risk,1
494,Site_C,News,Android,9,2,0.12665587284719393,5,18,Churn_Risk,0
495,Site_B,Promo,Android,12,6,0.4206302368788194,30,18,New,0
496,Site_B,Alert,iOS,16,5,0.48094160808430353,49,16,Churn_Risk,0
497,Site_B,Promo,iOS,17,4,0.3763118169549976,43,17,Churn_Risk,0
498,Site_A,Promo,Android,9,4,0.363189123716225,8,10,New,0
499,Site_B,News,iOS,15,1,0.05226866756159654,42,11,Loyal,0
500,Site_C,News,Android,19,0,0.6855386205626233,12,2,Churn_Risk,1
501,Site_B,News,iOS,4,5,0.4362144171200454,42,17,Churn_Risk,0
502,Site_B,News,iOS,12,2,0.19479380264392676,13,23,Loyal,0
503,Site_C,Alert,Android,17,5,0.8160335023020684,26,5,New,1
504,Site_B,Alert,Android,16,4,0.8025607481516279,18,6,Churn_Risk,1
505,Site_A,Alert,Android,8,1,0.4863916280888938,42,0,New,1
506,Site_A,News,iOS,13,6,0.29845066114776053,49,5,Loyal,1
507,Site_A,News,Android,16,0,0.6380927257964524,20,17,Loyal,0
508,Site_C,News,iOS,3,6,0.28815213577740306,16,12,New,0
509,Site_B,Alert,iOS,17,2,0.23600793032371203,37,21,Loyal,0
510,Site_A,News,iOS,19,5,0.7305146540263266,3,18,Loyal,0
511,Site_C,Promo,Android,23,2,0.0403252397209507,27,6,Churn_Risk,0
512,Site_B,Promo,Android,23,4,0.09476847103459396,15,18,New,0
513,Site_C,News,Android,14,2,0.006788174023589777,34,8,Churn_Risk,0
514,Site_A,Promo,iOS,10,6,0.15294318647542615,45,2,New,1
515,Site_A,Promo,iOS,11,1,0.06899000871045946,22,22,Churn_Risk,0
516,Site_A,Alert,Android,8,2,0.9958023677799186,40,11,Loyal,1
517,Site_C,News,iOS,12,3,0.2888099699540896,23,19,New,0
518,Site_C,News,iOS,14,1,0.14926801266924727,49,23,New,0
519,Site_A,Alert,Android,14,5,0.24099625799591795,4,29,New,0
520,Site_C,Promo,Android,4,0,0.9361255715401346,41,17,New,1
521,Site_A,Promo,Android,22,0,0.5201602230243957,23,7,Loyal,1
522,Site_A,News,iOS,18,4,0.3648180963078569,47,8,Loyal,0
523,Site_B,Promo,iOS,19,4,0.8733914579092193,9,12,Loyal,1
524,Site_C,Alert,iOS,13,3,0.39499027054903246,24,7,Churn_Risk,1
525,Site_A,Alert,iOS,16,5,0.3350085699576958,21,21,Loyal,0
526,Site_A,News,iOS,17,6,0.20728252254973556,41,9,Churn_Risk,0
527,Site_C,Alert,Android,20,0,0.3777968239094115,46,16,Churn_Risk,0
528,Site_B,Alert,iOS,2,0,0.316684356016926,16,6,Loyal,1
529,Site_B,News,iOS,1,0,0.677303959298141,25,16,Loyal,0
530,Site_A,Alert,iOS,0,6,0.2895827046707271,26,22,Loyal,0
531,Site_C,Alert,Android,9,0,0.5771997464225614,49,29,Churn_Risk,0
532,Site_B,Alert,Android,18,2,0.0658921650319727,45,17,New,0
533,Site_C,Promo,Android,16,5,0.19128915669651436,9,23,Loyal,0
534,Site_C,News,iOS,11,1,0.40740527161134876,15,1,Churn_Risk,1
535,Site_A,News,Android,0,1,0.9369492539086954,39,2,Churn_Risk,1
536,Site_B,News,Android,11,3,0.3772519857156954,33,28,Loyal,0
537,Site_A,Promo,Android,16,2,0.6640741211998341,1,27,Churn_Risk,0
538,Site_B,Promo,iOS,23,0,0.25508722242139814,5,18,Loyal,0
539,Site_B,News,Android,2,0,0.12703357597323173,9,0,Churn_Risk,1
540,Site_B,Promo,iOS,10,4,0.05853660008005013,44,20,New,0
541,Site_B,News,iOS,16,4,0.30541349854275135,6,20,Churn_Risk,0
542,Site_B,Promo,Android,22,3,0.15766102679690797,28,9,Loyal,0
543,Site_C,Alert,iOS,2,0,0.1740104480161242,45,20,New,0
544,Site_A,Alert,Android,7,3,0.76075930838695,26,13,Loyal,1
545,Site_C,News,iOS,19,2,0.015838070944874216,28,12,Churn_Risk,0
546,Site_B,Promo,Android,3,1,0.5578101257354344,40,8,New,1
547,Site_A,Promo,Android,20,0,0.3794613805934648,15,5,New,1
548,Site_B,Alert,Android,21,5,0.5065499999085472,6,5,Churn_Risk,1
549,Site_A,Alert,iOS,6,6,0.5628302372146029,27,18,New,0
550,Site_C,Promo,Android,13,2,0.3133676944572782,38,20,New,0
551,Site_A,Promo,iOS,13,0,0.2951088601842853,4,9,New,0
552,Site_A,Promo,Android,3,6,0.7334018493349057,11,22,Loyal,0
553,Site_A,Promo,iOS,15,5,0.8712769881211572,21,2,Loyal,1
554,Site_A,Promo,iOS,23,4,0.19258163245852788,30,17,New,0
555,Site_A,Promo,Android,21,3,0.09761876053514895,18,20,Churn_Risk,0
556,Site_B,News,Android,0,4,0.8977958063920259,35,18,Churn_Risk,0
557,Site_A,Promo,Android,16,1,0.34989546364739865,3,4,Loyal,1
558,Site_A,Alert,Android,9,4,0.5513173906628142,12,24,Churn_Risk,0
559,Site_C,News,Android,21,0,0.35954314452000347,27,10,New,0
560,Site_A,Promo,iOS,15,5,0.1258023363460513,30,9,Churn_Risk,0
561,Site_C,Alert,Android,15,4,0.589331644947728,21,16,Loyal,0
562,Site_B,News,Android,7,0,0.5251408517696297,38,3,Loyal,1
563,Site_A,Alert,iOS,6,1,0.20299355919119721,21,25,New,0
564,Site_C,Promo,Android,5,6,0.45186904465227784,38,20,Loyal,0
565,Site_C,Promo,Android,15,5,0.7969475040156458,40,17,Loyal,0
566,Site_B,Promo,iOS,19,4,0.5904261031078913,15,27,Loyal,0
567,Site_A,Promo,Android,15,3,0.09691732706699485,18,17,Churn_Risk,0
568,Site_A,News,Android,6,3,0.5480214972291351,29,0,Loyal,1
569,Site_C,News,Android,8,5,0.7027382992895869,48,13,Churn_Risk,1
570,Site_A,Alert,iOS,13,3,0.7927034057807514,38,7,Loyal,1
571,Site_C,Promo,Android,10,4,0.6291175786342668,21,1,Loyal,1
572,Site_A,Alert,iOS,13,4,0.15265816454078374,17,18,Churn_Risk,0
573,Site_C,News,Android,6,5,0.7101732665901607,41,14,Churn_Risk,1
574,Site_A,Promo,iOS,0,4,0.6773418460815164,18,27,New,0
575,Site_B,Promo,Android,12,6,0.02442688294063322,37,1,New,0
576,Site_A,News,iOS,19,0,0.41174766759024317,38,3,Churn_Risk,1
577,Site_A,News,iOS,2,1,0.3329502469623733,12,29,Loyal,0
578,Site_B,News,iOS,19,6,0.6694120642536434,11,0,New,1
579,Site_A,News,iOS,3,6,0.21613581231092072,48,18,Churn_Risk,0
580,Site_B,News,iOS,10,3,0.5908719229742585,49,20,Churn_Risk,0
581,Site_A,Promo,iOS,1,0,0.9132059618141724,20,9,Loyal,1
582,Site_C,News,Android,13,5,0.7978023722086077,9,0,Churn_Risk,1
583,Site_C,Promo,Android,11,3,0.9214577362165304,1,19,New,0
584,Site_A,Promo,iOS,16,0,0.97850596693269,3,21,Loyal,0
585,Site_A,News,iOS,11,4,0.010670127006162766,21,14,Churn_Risk,0
586,Site_A,News,iOS,11,5,0.6227412763774776,23,3,Churn_Risk,1
587,Site_C,Promo,iOS,0,5,0.41283939775890643,9,6,Loyal,1
588,Site_A,News,Android,12,3,0.8598544903351217,19,29,Loyal,0
589,Site_C,News,iOS,13,4,0.2518147020091317,45,6,Loyal,0
590,Site_B,News,Android,23,3,0.9810294891150761,46,21,New,0
591,Site_C,Alert,Android,1,2,0.6137079695437473,19,24,New,0
592,Site_C,Promo,iOS,11,0,0.793537402228831,23,17,Churn_Risk,0
593,Site_B,Alert,iOS,20,2,0.08559955282276832,27,12,Churn_Risk,0
594,Site_C,News,Android,15,0,0.18345788475886504,27,9,Loyal,0
595,Site_A,Alert,Android,3,1,0.7584036730342032,39,23,Churn_Risk,0
596,Site_A,News,iOS,7,6,0.02198652203932361,36,7,Churn_Risk,0
597,Site_C,Alert,iOS,1,5,0.8168779858937828,12,26,Loyal,0
598,Site_A,News,iOS,9,3,0.013949018691911452,27,9,New,0
599,Site_C,Alert,Android,8,1,0.6571188390612733,46,13,New,1
600,Site_A,Alert,Android,22,1,0.36509392023180587,34,13,New,0
601,Site_A,Alert,iOS,14,5,0.6114948527191991,33,26,Churn_Risk,0
602,Site_C,Promo,Android,12,5,0.6960314069891137,28,19,Loyal,0
603,Site_A,Alert,Android,22,0,0.3424752191863042,31,21,New,0
604,Site_C,Promo,iOS,16,2,0.10796244811083555,32,10,Churn_Risk,0
605,Site_A,News,iOS,15,4,0.06964586774826564,20,5,Loyal,0
606,Site_A,Alert,Android,1,0,0.5889360225625478,40,20,New,0
607,Site_B,News,Android,19,4,0.5206553537341115,35,29,New,0
608,Site_B,News,iOS,19,1,0.7422010091211325,31,0,Loyal,1
609,Site_C,Alert,iOS,13,4,0.5097355100039371,31,18,Churn_Risk,0
610,Site_B,Promo,iOS,2,2,0.4224457900308791,38,6,Churn_Risk,1
611,Site_C,Alert,iOS,22,0,0.39808717823623085,22,23,New,0
612,Site_B,News,iOS,11,5,0.026446902597667465,45,17,Loyal,0
613,Site_A,News,Android,7,2,0.33555720169665715,41,2,Churn_Risk,1
614,Site_C,Alert,Android,1,6,0.9760201575244942,9,19,Loyal,1
615,Site_C,Promo,Android,3,2,0.8735555762270888,9,29,Loyal,0
616,Site_A,Promo,Android,13,6,0.3293780670342177,15,10,New,0
617,Site_C,News,iOS,15,0,0.5877954050663722,13,4,Loyal,1
618,Site_C,News,iOS,18,5,0.847296745535494,22,18,Loyal,0
619,Site_B,Promo,iOS,1,2,0.44127433675006866,16,20,Loyal,0
620,Site_C,Alert,Android,11,6,0.01795786375015096,32,23,Churn_Risk,0
621,Site_A,News,Android,13,5,0.07451046181864007,2,23,New,0
622,Site_B,Promo,Android,5,3,0.5103927213487066,26,29,New,0
623,Site_B,News,iOS,12,3,0.9694393756758783,14,1,Loyal,1
624,Site_A,Alert,Android,3,3,0.6932095422188678,38,21,Loyal,0
625,Site_A,Promo,iOS,21,4,0.07091619143856953,34,3,Churn_Risk,0
626,Site_B,News,iOS,17,2,0.18936087579186278,8,24,New,0
627,Site_C,Alert,iOS,11,0,0.77132314321685,36,9,Churn_Risk,1
628,Site_B,News,iOS,19,0,0.8414397599562448,21,1,New,1
629,Site_A,Alert,iOS,21,4,0.6176945861885909,46,7,Churn_Risk,1
630,Site_B,Alert,iOS,20,0,0.6444231696298166,43,0,Loyal,1
631,Site_A,Promo,Android,18,6,0.028337450383384644,28,26,Churn_Risk,0
632,Site_B,Alert,iOS,7,3,0.8285302595815085,46,5,Loyal,1
633,Site_C,News,iOS,6,2,0.7882752081708296,44,10,New,1
634,Site_B,Alert,Android,15,0,0.25903514410334716,48,26,New,0
635,Site_B,Alert,iOS,18,0,0.708676719965507,6,29,Loyal,0
636,Site_A,Promo,Android,5,1,0.2148546064249981,20,27,New,0
637,Site_A,Alert,Android,19,1,0.04033016105151299,31,9,Churn_Risk,0
638,Site_A,Alert,Android,20,1,0.20113654259037728,33,12,Loyal,0
639,Site_B,News,iOS,10,2,0.1786288767542995,44,0,New,1
640,Site_C,Promo,iOS,4,3,0.33774799673484723,7,1,Churn_Risk,1
641,Site_A,Promo,Android,15,5,0.4184494971754581,8,2,Churn_Risk,1
642,Site_A,Promo,iOS,6,3,0.5085388914977079,9,8,New,1
643,Site_B,Alert,iOS,4,3,0.47675387550832815,2,4,New,1
644,Site_A,Promo,Android,10,2,0.27067460596528936,17,9,Churn_Risk,0
645,Site_C,Alert,Android,14,6,0.029170668574074465,45,9,Loyal,0
646,Site_C,Alert,iOS,2,6,0.6051016222371507,37,11,New,1
647,Site_A,News,Android,4,2,0.3957448298473544,42,17,New,0
648,Site_A,News,Android,22,1,0.2986721573875497,44,25,Loyal,0
649,Site_B,News,Android,20,0,0.8669410428305123,17,20,Loyal,0
650,Site_C,News,iOS,4,4,0.7467433077981598,38,20,New,0
651,Site_C,News,iOS,8,4,0.8577655483724422,35,0,Loyal,1
652,Site_A,Alert,iOS,14,5,0.494982794712461,47,2,Churn_Risk,1
653,Site_B,Alert,Android,2,0,0.13093125212677748,39,4,Churn_Risk,0
654,Site_C,Promo,iOS,5,5,0.6962214361212724,30,24,Churn_Risk,0
655,Site_C,Alert,Android,16,1,0.20607377993717524,6,25,New,0
656,Site_B,Alert,iOS,20,5,0.4412296690917168,4,16,Loyal,0
657,Site_B,News,iOS,7,0,0.0650007889488885,37,7,Churn_Risk,0
658,Site_C,Alert,Android,20,0,0.8253084024229824,35,16,Loyal,1
659,Site_C,News,iOS,10,4,0.12594064104750058,9,8,Churn_Risk,0
660,Site_B,Promo,Android,5,6,0.9030975070493097,6,5,Loyal,1
661,Site_C,Promo,iOS,7,1,0.8642306022615571,13,16,Churn_Risk,1
662,Site_A,Alert,iOS,9,2,0.46458276443924607,22,7,Churn_Risk,1
663,Site_A,Promo,Android,23,5,0.7443682043039906,28,20,Churn_Risk,0
664,Site_B,Alert,Android,2,4,0.6194450738181533,30,6,Churn_Risk,1
665,Site_B,Promo,Android,22,5,0.8030756423377449,36,6,Churn_Risk,1
666,Site_B,News,iOS,13,5,0.43180510078591205,2,14,Churn_Risk,0
667,Site_A,News,iOS,22,2,0.78580848424435,36,6,Churn_Risk,1
668,Site_C,News,iOS,13,1,0.46245681706514796,8,21,Churn_Risk,0
669,Site_A,News,Android,9,0,0.9409657878427938,45,26,Churn_Risk,0
670,Site_C,Alert,Android,11,3,0.4863721008251476,42,7,Loyal,1
671,Site_A,Promo,Android,5,5,0.46261927193372954,9,8,Loyal,1
672,Site_C,Alert,iOS,11,3,0.7850718615635127,1,27,New,0
673,Site_A,News,iOS,22,1,0.821577691760838,13,14,Churn_Risk,1
674,Site_B,Alert,Android,13,3,0.5544891143211708,15,1,Loyal,1
675,Site_A,Promo,iOS,1,5,0.1797978134950754,32,6,Loyal,0
676,Site_C,Alert,Android,8,2,0.4677582309575795,34,14,Loyal,0
677,Site_A,Promo,iOS,9,3,0.9680725029096784,43,17,Loyal,1
678,Site_A,Alert,iOS,16,1,0.7529861930391851,31,21,Loyal,0
679,Site_A,Promo,Android,16,1,0.8111626038791322,14,17,Loyal,0
680,Site_B,Promo,iOS,2,6,0.03282549881924013,47,9,New,0
681,Site_A,News,iOS,18,6,0.4678594626341599,14,21,Loyal,0
682,Site_B,Promo,Android,0,2,0.6466211336575554,48,17,New,0
683,Site_B,News,Android,11,3,0.8300326836280747,29,0,New,1
684,Site_A,News,iOS,6,3,0.04927365358277147,47,6,Churn_Risk,0
685,Site_A,News,Android,3,6,0.8524388856418731,19,2,Churn_Risk,1
686,Site_A,Alert,iOS,9,0,0.5484009367419117,27,13,Churn_Risk,0
687,Site_C,Alert,Android,12,4,0.19731397057605993,9,11,Loyal,0
688,Site_A,Alert,iOS,1,1,0.3172552164497,37,13,Churn_Risk,0
689,Site_B,Alert,iOS,9,0,0.28192955175156076,37,28,Loyal,0
690,Site_A,Promo,Android,20,1,0.5308590342884758,43,3,Loyal,1
691,Site_C,Promo,iOS,21,0,0.05168567991113182,28,12,Churn_Risk,0
692,Site_A,Alert,iOS,3,6,0.15853615849992353,24,15,Churn_Risk,0
693,Site_C,Promo,Android,17,6,0.8126930433757824,28,15,New,1
694,Site_C,Promo,Android,4,4,0.13260399074681106,36,21,New,0
695,Site_A,News,iOS,18,0,0.23339626945812697,18,4,Loyal,1
696,Site_B,News,Android,1,1,0.4533706056041573,25,19,Loyal,0
697,Site_C,News,Android,11,3,0.5171208881133305,35,24,Churn_Risk,0
698,Site_A,News,iOS,16,1,0.7636104796141586,4,5,Churn_Risk,1
699,Site_A,Promo,iOS,9,5,0.4473324266661878,14,5,New,1
700,Site_B,Alert,Android,1,6,0.7898646210355388,39,17,Churn_Risk,0
701,Site_C,Promo,Android,5,2,0.6183463070454575,26,5,Loyal,1
702,Site_C,Promo,Android,7,2,0.11309973942382245,8,6,Churn_Risk,0
703,Site_A,Promo,iOS,18,6,0.15633143839283858,24,23,New,0
704,Site_A,News,iOS,10,5,0.4370337254497708,16,29,Loyal,0
705,Site_B,News,iOS,11,2,0.3968893930890396,20,23,New,0
706,Site_B,News,iOS,8,6,0.7435442696372946,15,15,New,0
707,Site_C,Alert,iOS,1,2,0.5807371397973519,7,8,Loyal,1
708,Site_C,Promo,iOS,7,6,0.3881330810022493,17,25,New,0
709,Site_A,Alert,iOS,10,4,0.17076028345038563,22,26,Churn_Risk,0
710,Site_C,News,Android,20,3,0.22683710232549514,22,12,Churn_Risk,0
711,Site_B,Alert,Android,3,3,0.575501018469059,12,11,New,1
712,Site_B,Promo,iOS,9,1,0.42343880489979246,18,18,Churn_Risk,0
713,Site_A,Promo,iOS,20,5,0.5149275088606721,46,25,New,0
714,Site_B,News,iOS,19,6,0.17067743530223367,47,22,Churn_Risk,0
715,Site_B,News,Android,15,0,0.6629062523445658,15,22,New,0
716,Site_B,Alert,iOS,7,1,0.852538740855967,37,0,Churn_Risk,1
717,Site_B,News,Android,3,1,0.2579395067869006,16,7,Loyal,0
718,Site_A,News,Android,9,6,0.4915142258318266,5,3,Loyal,1
719,Site_A,Promo,Android,11,6,0.9755273290209018,2,20,Churn_Risk,0
720,Site_C,News,Android,13,1,0.33324174055072764,28,29,New,0
721,Site_B,News,Android,15,1,0.5950463449237612,41,21,Churn_Risk,0
722,Site_C,Promo,iOS,21,3,0.09019570020024437,27,18,New,0
723,Site_A,Promo,iOS,17,0,0.6060150024794432,31,20,Churn_Risk,0
724,Site_A,Alert,Android,20,1,0.08963177330461791,41,25,Churn_Risk,0
725,Site_A,News,iOS,21,3,0.959235435323822,36,4,Loyal,1
726,Site_A,Promo,Android,20,1,0.7156626520723114,47,16,New,0
727,Site_A,Alert,Android,11,2,0.7881597881357064,43,2,New,1
728,Site_A,Alert,iOS,17,1,0.7041043607716369,1,18,New,0
729,Site_A,News,iOS,6,6,0.5897290360764658,29,0,New,1
730,Site_B,News,iOS,19,5,0.44991278108550536,1,28,New,0
731,Site_C,Alert,iOS,23,5,0.8583733797610624,8,22,Loyal,0
732,Site_A,Promo,iOS,22,1,0.956835667543063,16,0,Churn_Risk,1
733,Site_B,Alert,Android,6,4,0.4990361729040813,28,22,New,0
734,Site_B,News,iOS,8,2,0.931535049155262,22,19,New,0
735,Site_C,Promo,iOS,0,0,0.5833329099885175,18,8,Churn_Risk,1
736,Site_A,Promo,iOS,5,1,0.5383841868964332,22,22,Loyal,0
737,Site_C,Alert,Android,5,0,0.4544827329553567,41,4,Loyal,1
738,Site_A,News,iOS,21,2,0.20928776153011985,12,6,Loyal,0
